"challenges lowcarbon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"challenges make",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"challenges ndc",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"challenges new",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"challenges realities",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"challenges recommendation",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"challenges redd",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"challenges side",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"challenges solutions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"challenges strategy",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"challenges territorial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"challenges toward",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"challenges will",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"challenging matter",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"chance succeeding",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"change achieving",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"change action",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"change actions",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"change addressing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"change agriculture",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"change amazon",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"change application",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"change asia",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"change carbon",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"change centerkorea",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"change collaborative",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"change commitments",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"change conservation",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"change contributes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"change country",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"change deforestation",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"change elements",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"change engagement",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"change event",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"change evidence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"change globally",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"change innovative",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"change institute",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"change ipam",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"change joint",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"change lack",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"change law",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"change mesoamerica",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"change monitoring",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"change must",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"change realize",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"change reducing",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"change regional",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"change relationship",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"change respect",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"change scaling",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"change side",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"change solution",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"change speakers",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"change strategy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"change strengthen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"change terms",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"change tropics",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"change two",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"change will",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"change young",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"changemobilizing african",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"changes affect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"changes carbon",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"changes degradation",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"changes forest",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"changes forests",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"changes incentivizing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"changes lulucf",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"changes policy",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"changes related",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"changes required",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"changes side",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"changes towards",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"changing politics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"channel resources",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"characterize baseline",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"chief executive",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"china coal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"china collaboration",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"china india",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"choice design",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"choices mechanism",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"choices monitoring",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"cidob fan",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"cifor gcfieu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"cifor ipam",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"circumstances identify",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"circumstances international",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"circumstances will",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"cisdl eqpf",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"citizens planted",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"civil initiative",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"clarifies requirements",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"clashing strategies",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"clean air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"clean development",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"clear adaptation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"climate anthropogenic",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"climate ar",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"climate catastrophe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"climate collapse",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"climate compatible",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"climate conserve",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"climate denialism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"climate event",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"climate facilitative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"climate financing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"climate forestations",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"climate funds",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"climate geopolitics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"climate impact",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"climate initiatives",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"climate justice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"climate land",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"climate leader",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"climate market",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"climate models",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"climate national",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"climate observatory",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"climate policies",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"climate polluter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"climate research",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"climate role",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"climate securing",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"climate smart",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"climate strategies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"climate wildfires",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"climatecompatible development",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"climateresilient development",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"climatic ambition",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"climatic destruction",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"climatic precautionary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"climatic stability",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"closing missing",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"closing plenary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"clpi lac",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"cni ethos",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"co atmosphere",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"co create",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"co half",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"co measurements",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"co practice",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"co previously",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"coal power",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"coalbased power",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"coalition climate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"coalition fgvgvces",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"coalition land",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"coalition members",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"coalition rainforest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"coalition tackle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"cobalanced product",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"cobam project",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"cobenefit outcome",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"cobenefits ar",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"cobenefits country",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"cobenefits ecuador",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"cobenefits event",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"cobenefits forest",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"cobenefits meeting",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"cobenefits redd",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"cochairmanship redd",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"cocoa expansion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"cocoa production",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"cocode will",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"cocreating forest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"cocreation among",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"cocreation technology",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"coherence offer",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"cohosted climate",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"cohosted government",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"coica anecap",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"coica will",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"coicawith national",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"collaboration ccba",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"collaboration coica",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"collaboration joint",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"collaboration presenting",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"collaboration public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"collaborations greater",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"collaborations state",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"collaborative countrydriven",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"collaborative modeling",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"collaborative tools",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"collaborators project",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"collapse need",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"collect information",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"collecting key",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"collection updated",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"collective territorial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"collide science",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"colombia bolivia",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"colombia colombia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"colombia drc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"colombia ola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"colombia showing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"comanagement communal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"combat climate",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"combat deforestation",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"combination remote",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"combine economic",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"combined carbon",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"comifac regional",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"coming decade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"coming us",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"commission outlines",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"commission view",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"commissionthe cross",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"commitment fpic",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"commitments accountability",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"commitments climate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"commitments halt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"commitments limit",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"commitments tropical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"committed protecting",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"committed undertake",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"committee cooperation",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"committing resources",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"commodities trade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"commodity trade",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"commoditydriven deforestation",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"common data",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"common guidance",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"common principles",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"common understanding",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"communal reserve",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"communication safeguards",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"communities efforts",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"communities framework",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"communities future",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"communities groups",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"communities indigenous",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"communities landowners",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"communities low",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"communities panelist",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"communities participating",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"communities place",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"communities proposals",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"communities protection",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"communities realizing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"communities receive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"communities rights",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"communities scientific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"communities will",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"community benefits",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"community can",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"community conservation",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"community development",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"community economically",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"community experiences",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"community focus",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"community groups",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"community indigenous",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"community involvement",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"community level",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"community livelihoods",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"community nature",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"community organizations",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"community participation",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"community region",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"community role",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"community sadc",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"community vigilance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"communitybased redd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"companies governments",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"companies investors",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"companies ngos",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"companies perspectives",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"companies towards",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"comparative advantages",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"comparative assessment",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"compare social",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"compared relevant",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"comparison current",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"compatibility agroforestry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"compatible developm",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"compatible standing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"compensated logging",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"compensated reductions",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"compensation ecosystem",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"compensation emissions",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"compensation megaprojects",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"compensation reduced",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"compensation reduction",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"compensation strategy",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"complementary markets",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
